"gene","transcript","protein","uniprot","align","identity","evalue","name","lineage","domain","genus"
"506","TRINITY_DN134713_c4_g1","TRINITY_DN134713_c4_g1_i14","TRINITY_DN134713_c4_g1::TRINITY_DN134713_c4_g1_i14::g.59085::m.59085","V162_FOWPN","Q:34-318,H:71-162",36.842,2.57e-07,"Putative ankyrin repeat protein FPV162","Viruses; Poxviridae; Chordopoxvirinae; Avipoxvirus","Viruses","Avipoxvirus"
"507","TRINITY_DN134713_c4_g1","TRINITY_DN134713_c4_g1_i14","TRINITY_DN134713_c4_g1::TRINITY_DN134713_c4_g1_i14::g.59085::m.59085","V162_FOWPN","Q:28-318,H:273-369",29.897,3.03e-07,"Putative ankyrin repeat protein FPV162","Viruses; Poxviridae; Chordopoxvirinae; Avipoxvirus","Viruses","Avipoxvirus"
"508","TRINITY_DN134713_c4_g1","TRINITY_DN134713_c4_g1_i14","TRINITY_DN134713_c4_g1::TRINITY_DN134713_c4_g1_i14::g.59085::m.59085","V162_FOWPN","Q:25-318,H:101-196",34.343,1.14e-06,"Putative ankyrin repeat protein FPV162","Viruses; Poxviridae; Chordopoxvirinae; Avipoxvirus","Viruses","Avipoxvirus"
"509","TRINITY_DN134713_c4_g1","TRINITY_DN134713_c4_g1_i19",NA,"V162_FOWPN","Q:17-187,H:211-267",47.368,1.65e-10,"Putative ankyrin repeat protein FPV162","Viruses; Poxviridae; Chordopoxvirinae; Avipoxvirus","Viruses","Avipoxvirus"
"510","TRINITY_DN134713_c4_g1","TRINITY_DN134713_c4_g1_i19",NA,"V162_FOWPN","Q:17-187,H:177-233",42.105,2.8e-08,"Putative ankyrin repeat protein FPV162","Viruses; Poxviridae; Chordopoxvirinae; Avipoxvirus","Viruses","Avipoxvirus"
"511","TRINITY_DN134713_c4_g1","TRINITY_DN134713_c4_g1_i19",NA,"V162_FOWPN","Q:17-187,H:143-199",40.351,7.37e-07,"Putative ankyrin repeat protein FPV162","Viruses; Poxviridae; Chordopoxvirinae; Avipoxvirus","Viruses","Avipoxvirus"
"512","TRINITY_DN134713_c4_g3","TRINITY_DN134713_c4_g3_i1",NA,"Y1861_PYRAE","Q:9-188,H:170-226",46.667,3.34e-08,"Putative ankyrin repeat protein PAE1861","Archaea; Crenarchaeota; Thermoprotei; Thermoproteales; Thermoproteaceae; Pyrobaculum","Archaea","Pyrobaculum"
"513","TRINITY_DN134713_c4_g3","TRINITY_DN134713_c4_g3_i1",NA,"Y1861_PYRAE","Q:15-200,H:139-200",46.774,4.25e-08,"Putative ankyrin repeat protein PAE1861","Archaea; Crenarchaeota; Thermoprotei; Thermoproteales; Thermoproteaceae; Pyrobaculum","Archaea","Pyrobaculum"
"514","TRINITY_DN134713_c4_g3","TRINITY_DN134713_c4_g3_i2",NA,"V245_FOWPN","Q:15-221,H:140-208",34.783,1.23e-08,"Putative ankyrin repeat protein FPV245","Viruses; Poxviridae; Chordopoxvirinae; Avipoxvirus","Viruses","Avipoxvirus"
"515","TRINITY_DN134925_c1_g1","TRINITY_DN134925_c1_g1_i2","TRINITY_DN134925_c1_g1::TRINITY_DN134925_c1_g1_i2::g.68391::m.68391","ASPG_ELIMR","Q:853-77,H:46-313",34.926,1.03e-37,"N(4)-(Beta-N-acetylglucosaminyl)-L-asparaginase","Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Elizabethkingia","Bacteria","Elizabethkingia"
"516","TRINITY_DN135125_c1_g2","TRINITY_DN135125_c1_g2_i10","TRINITY_DN135125_c1_g2::TRINITY_DN135125_c1_g2_i10::g.70070::m.70070","Y045_METMA","Q:633-286,H:148-253",32.759,4.16e-06,"Putative ankyrin repeat protein MM_0045","Archaea; Euryarchaeota; Stenosarchaea group; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanosarcina","Archaea","Methanosarcina"
"517","TRINITY_DN135125_c1_g3","TRINITY_DN135125_c1_g3_i1",NA,"Y220_RICBR","Q:240-1,H:516-596",39.506,1.38e-09,"Putative ankyrin repeat protein RBE_0220","Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Rickettsiaceae; Rickettsieae; Rickettsia; belli group","Bacteria","belli group"
"518","TRINITY_DN135301_c2_g1","TRINITY_DN135301_c2_g1_i1","TRINITY_DN135301_c2_g1::TRINITY_DN135301_c2_g1_i1::g.8294::m.8294","MANA_CELJU","Q:128-1045,H:95-415",36.747,1.61e-50,"Mannan endo-1,4-beta-mannosidase","Bacteria; Proteobacteria; Gammaproteobacteria; Cellvibrionales; Cellvibrionaceae; Cellvibrio","Bacteria","Cellvibrio"
"519","TRINITY_DN135563_c1_g1","TRINITY_DN135563_c1_g1_i6","TRINITY_DN135563_c1_g1::TRINITY_DN135563_c1_g1_i6::g.17588::m.17588","Y220_RICBR","Q:255-1,H:505-590",38.372,2.54e-08,"Putative ankyrin repeat protein RBE_0220","Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Rickettsiaceae; Rickettsieae; Rickettsia; belli group","Bacteria","belli group"
"520","TRINITY_DN135633_c0_g1","TRINITY_DN135633_c0_g1_i14",NA,"Y045_METMA","Q:13-240,H:208-275",41.558,7.86e-08,"Putative ankyrin repeat protein MM_0045","Archaea; Euryarchaeota; Stenosarchaea group; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanosarcina","Archaea","Methanosarcina"
"521","TRINITY_DN135633_c0_g1","TRINITY_DN135633_c0_g1_i15","TRINITY_DN135633_c0_g1::TRINITY_DN135633_c0_g1_i15::g.26040::m.26040","YL093_MIMIV","Q:3-431,H:273-399",36.913,8.02e-15,"Putative ankyrin repeat protein L93","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
"522","TRINITY_DN135633_c0_g1","TRINITY_DN135633_c0_g1_i15","TRINITY_DN135633_c0_g1::TRINITY_DN135633_c0_g1_i15::g.26040::m.26040","YL093_MIMIV","Q:3-431,H:199-329",32.215,1.22e-08,"Putative ankyrin repeat protein L93","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
"523","TRINITY_DN135633_c0_g1","TRINITY_DN135633_c0_g1_i15","TRINITY_DN135633_c0_g1::TRINITY_DN135633_c0_g1_i15::g.26040::m.26040","YL093_MIMIV","Q:3-431,H:88-222",31.544,1.94e-06,"Putative ankyrin repeat protein L93","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
"524","TRINITY_DN135633_c0_g1","TRINITY_DN135633_c0_g1_i15","TRINITY_DN135633_c0_g1::TRINITY_DN135633_c0_g1_i15::g.26040::m.26040","YL093_MIMIV","Q:3-257,H:343-418",39.08,2.24e-06,"Putative ankyrin repeat protein L93","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
"525","TRINITY_DN135633_c0_g1","TRINITY_DN135633_c0_g1_i17","TRINITY_DN135633_c0_g1::TRINITY_DN135633_c0_g1_i17::g.26041::m.26041","V018_FOWPN","Q:20-328,H:412-505",38.095,3.24e-10,"Putative ankyrin repeat protein FPV018","Viruses; Poxviridae; Chordopoxvirinae; Avipoxvirus","Viruses","Avipoxvirus"
"526","TRINITY_DN135633_c0_g1","TRINITY_DN135633_c0_g1_i5",NA,"Y045_METMA","Q:8-229,H:186-271",36.047,9.25e-06,"Putative ankyrin repeat protein MM_0045","Archaea; Euryarchaeota; Stenosarchaea group; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanosarcina","Archaea","Methanosarcina"
"527","TRINITY_DN135712_c2_g1","TRINITY_DN135712_c2_g1_i6","TRINITY_DN135712_c2_g1::TRINITY_DN135712_c2_g1_i6::g.28802::m.28802","Y381_RICFE","Q:304-5,H:696-796",33.663,6.45e-11,"Putative ankyrin repeat protein RF_0381","Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Rickettsiaceae; Rickettsieae; Rickettsia; spotted fever group","Bacteria","spotted fever group"
"528","TRINITY_DN135712_c2_g1","TRINITY_DN135712_c2_g1_i6","TRINITY_DN135712_c2_g1::TRINITY_DN135712_c2_g1_i6::g.28802::m.28802","Y381_RICFE","Q:304-5,H:956-1056",34.653,2.14e-10,"Putative ankyrin repeat protein RF_0381","Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Rickettsiaceae; Rickettsieae; Rickettsia; spotted fever group","Bacteria","spotted fever group"
"529","TRINITY_DN135712_c2_g1","TRINITY_DN135712_c2_g1_i6","TRINITY_DN135712_c2_g1::TRINITY_DN135712_c2_g1_i6::g.28802::m.28802","Y381_RICFE","Q:304-5,H:1022-1122",31.683,1.34e-08,"Putative ankyrin repeat protein RF_0381","Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Rickettsiaceae; Rickettsieae; Rickettsia; spotted fever group","Bacteria","spotted fever group"
"530","TRINITY_DN135712_c2_g1","TRINITY_DN135712_c2_g1_i6","TRINITY_DN135712_c2_g1::TRINITY_DN135712_c2_g1_i6::g.28802::m.28802","Y381_RICFE","Q:304-2,H:857-958",29.412,2.97e-08,"Putative ankyrin repeat protein RF_0381","Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Rickettsiaceae; Rickettsieae; Rickettsia; spotted fever group","Bacteria","spotted fever group"
"531","TRINITY_DN135712_c2_g1","TRINITY_DN135712_c2_g1_i6","TRINITY_DN135712_c2_g1::TRINITY_DN135712_c2_g1_i6::g.28802::m.28802","Y381_RICFE","Q:304-5,H:663-763",32.673,4.31e-08,"Putative ankyrin repeat protein RF_0381","Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Rickettsiaceae; Rickettsieae; Rickettsia; spotted fever group","Bacteria","spotted fever group"
"532","TRINITY_DN135712_c2_g1","TRINITY_DN135712_c2_g1_i6","TRINITY_DN135712_c2_g1::TRINITY_DN135712_c2_g1_i6::g.28802::m.28802","Y381_RICFE","Q:304-17,H:923-1019",31.959,5.18e-08,"Putative ankyrin repeat protein RF_0381","Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Rickettsiaceae; Rickettsieae; Rickettsia; spotted fever group","Bacteria","spotted fever group"
"533","TRINITY_DN135712_c2_g1","TRINITY_DN135712_c2_g1_i6","TRINITY_DN135712_c2_g1::TRINITY_DN135712_c2_g1_i6::g.28802::m.28802","Y381_RICFE","Q:304-2,H:762-859",32.673,8.43e-08,"Putative ankyrin repeat protein RF_0381","Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Rickettsiaceae; Rickettsieae; Rickettsia; spotted fever group","Bacteria","spotted fever group"
"534","TRINITY_DN135712_c2_g1","TRINITY_DN135712_c2_g1_i6","TRINITY_DN135712_c2_g1::TRINITY_DN135712_c2_g1_i6::g.28802::m.28802","Y381_RICFE","Q:283-2,H:831-925",29.474,2.18e-06,"Putative ankyrin repeat protein RF_0381","Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Rickettsiaceae; Rickettsieae; Rickettsia; spotted fever group","Bacteria","spotted fever group"
"535","TRINITY_DN135712_c3_g2","TRINITY_DN135712_c3_g2_i4","TRINITY_DN135712_c3_g2::TRINITY_DN135712_c3_g2_i4::g.28805::m.28805","Y381_RICFE","Q:3-539,H:851-1032",28.022,9.36e-12,"Putative ankyrin repeat protein RF_0381","Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Rickettsiaceae; Rickettsieae; Rickettsia; spotted fever group","Bacteria","spotted fever group"
"536","TRINITY_DN135712_c3_g2","TRINITY_DN135712_c3_g2_i4","TRINITY_DN135712_c3_g2::TRINITY_DN135712_c3_g2_i4::g.28805::m.28805","Y381_RICFE","Q:57-539,H:642-805",26.829,1.1e-08,"Putative ankyrin repeat protein RF_0381","Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Rickettsiaceae; Rickettsieae; Rickettsia; spotted fever group","Bacteria","spotted fever group"
"537","TRINITY_DN135712_c3_g2","TRINITY_DN135712_c3_g2_i4","TRINITY_DN135712_c3_g2::TRINITY_DN135712_c3_g2_i4::g.28805::m.28805","Y381_RICFE","Q:3-539,H:723-900",27.072,2.5e-08,"Putative ankyrin repeat protein RF_0381","Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Rickettsiaceae; Rickettsieae; Rickettsia; spotted fever group","Bacteria","spotted fever group"
"538","TRINITY_DN135712_c3_g2","TRINITY_DN135712_c3_g2_i4","TRINITY_DN135712_c3_g2::TRINITY_DN135712_c3_g2_i4::g.28805::m.28805","Y381_RICFE","Q:51-398,H:999-1116",28.814,9.72e-07,"Putative ankyrin repeat protein RF_0381","Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Rickettsiaceae; Rickettsieae; Rickettsia; spotted fever group","Bacteria","spotted fever group"
"539","TRINITY_DN135712_c3_g2","TRINITY_DN135712_c3_g2_i8","TRINITY_DN135712_c3_g2::TRINITY_DN135712_c3_g2_i8::g.28808::m.28808","Y381_RICFE","Q:3-395,H:884-1016",29.323,3.36e-10,"Putative ankyrin repeat protein RF_0381","Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Rickettsiaceae; Rickettsieae; Rickettsia; spotted fever group","Bacteria","spotted fever group"
"540","TRINITY_DN135712_c3_g2","TRINITY_DN135712_c3_g2_i8","TRINITY_DN135712_c3_g2::TRINITY_DN135712_c3_g2_i8::g.28808::m.28808","Y381_RICFE","Q:3-395,H:851-983",28.571,2.49e-09,"Putative ankyrin repeat protein RF_0381","Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Rickettsiaceae; Rickettsieae; Rickettsia; spotted fever group","Bacteria","spotted fever group"
"541","TRINITY_DN135712_c3_g2","TRINITY_DN135712_c3_g2_i8","TRINITY_DN135712_c3_g2::TRINITY_DN135712_c3_g2_i8::g.28808::m.28808","Y381_RICFE","Q:3-395,H:624-756",29.323,7.08e-07,"Putative ankyrin repeat protein RF_0381","Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Rickettsiaceae; Rickettsieae; Rickettsia; spotted fever group","Bacteria","spotted fever group"
"542","TRINITY_DN135712_c3_g2","TRINITY_DN135712_c3_g2_i8","TRINITY_DN135712_c3_g2::TRINITY_DN135712_c3_g2_i8::g.28808::m.28808","Y381_RICFE","Q:3-395,H:789-917",27.068,2.01e-06,"Putative ankyrin repeat protein RF_0381","Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Rickettsiaceae; Rickettsieae; Rickettsia; spotted fever group","Bacteria","spotted fever group"
"543","TRINITY_DN135712_c3_g2","TRINITY_DN135712_c3_g2_i8","TRINITY_DN135712_c3_g2::TRINITY_DN135712_c3_g2_i8::g.28808::m.28808","Y381_RICFE","Q:3-287,H:723-818",32.292,2.23e-06,"Putative ankyrin repeat protein RF_0381","Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Rickettsiaceae; Rickettsieae; Rickettsia; spotted fever group","Bacteria","spotted fever group"
"544","TRINITY_DN135712_c3_g2","TRINITY_DN135712_c3_g2_i8","TRINITY_DN135712_c3_g2::TRINITY_DN135712_c3_g2_i8::g.28808::m.28808","Y381_RICFE","Q:3-395,H:983-1115",27.068,2.95e-06,"Putative ankyrin repeat protein RF_0381","Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Rickettsiaceae; Rickettsieae; Rickettsia; spotted fever group","Bacteria","spotted fever group"
"545","TRINITY_DN135756_c2_g1","TRINITY_DN135756_c2_g1_i1","TRINITY_DN135756_c2_g1::TRINITY_DN135756_c2_g1_i1::g.28752::m.28752","V245_FOWPN","Q:291-19,H:103-199",37.755,1.91e-12,"Putative ankyrin repeat protein FPV245","Viruses; Poxviridae; Chordopoxvirinae; Avipoxvirus","Viruses","Avipoxvirus"
"546","TRINITY_DN135756_c2_g1","TRINITY_DN135756_c2_g1_i2",NA,"V245_FOWPN","Q:217-2,H:103-181",37.975,2.93e-08,"Putative ankyrin repeat protein FPV245","Viruses; Poxviridae; Chordopoxvirinae; Avipoxvirus","Viruses","Avipoxvirus"
"547","TRINITY_DN135756_c2_g1","TRINITY_DN135756_c2_g1_i3",NA,"V245_FOWPN","Q:205-8,H:136-201",44.776,6.68e-10,"Putative ankyrin repeat protein FPV245","Viruses; Poxviridae; Chordopoxvirinae; Avipoxvirus","Viruses","Avipoxvirus"
"548","TRINITY_DN135756_c3_g1","TRINITY_DN135756_c3_g1_i12","TRINITY_DN135756_c3_g1::TRINITY_DN135756_c3_g1_i12::g.28755::m.28755","V162_FOWPN","Q:1-375,H:146-270",43.2,4.56e-24,"Putative ankyrin repeat protein FPV162","Viruses; Poxviridae; Chordopoxvirinae; Avipoxvirus","Viruses","Avipoxvirus"
"549","TRINITY_DN135756_c3_g1","TRINITY_DN135756_c3_g1_i12","TRINITY_DN135756_c3_g1::TRINITY_DN135756_c3_g1_i12::g.28755::m.28755","V162_FOWPN","Q:1-372,H:180-303",42.742,3.2e-23,"Putative ankyrin repeat protein FPV162","Viruses; Poxviridae; Chordopoxvirinae; Avipoxvirus","Viruses","Avipoxvirus"
"550","TRINITY_DN135756_c3_g1","TRINITY_DN135756_c3_g1_i12","TRINITY_DN135756_c3_g1::TRINITY_DN135756_c3_g1_i12::g.28755::m.28755","V162_FOWPN","Q:1-375,H:111-236",43.651,4.7e-21,"Putative ankyrin repeat protein FPV162","Viruses; Poxviridae; Chordopoxvirinae; Avipoxvirus","Viruses","Avipoxvirus"
"551","TRINITY_DN135756_c3_g1","TRINITY_DN135756_c3_g1_i12","TRINITY_DN135756_c3_g1::TRINITY_DN135756_c3_g1_i12::g.28755::m.28755","V162_FOWPN","Q:1-366,H:214-335",39.344,7.77e-19,"Putative ankyrin repeat protein FPV162","Viruses; Poxviridae; Chordopoxvirinae; Avipoxvirus","Viruses","Avipoxvirus"
"552","TRINITY_DN135756_c3_g1","TRINITY_DN135756_c3_g1_i12","TRINITY_DN135756_c3_g1::TRINITY_DN135756_c3_g1_i12::g.28755::m.28755","V162_FOWPN","Q:1-372,H:248-374",37.795,1.19e-16,"Putative ankyrin repeat protein FPV162","Viruses; Poxviridae; Chordopoxvirinae; Avipoxvirus","Viruses","Avipoxvirus"
"553","TRINITY_DN135756_c3_g1","TRINITY_DN135756_c3_g1_i12","TRINITY_DN135756_c3_g1::TRINITY_DN135756_c3_g1_i12::g.28755::m.28755","V162_FOWPN","Q:1-375,H:78-202",41.27,2.31e-16,"Putative ankyrin repeat protein FPV162","Viruses; Poxviridae; Chordopoxvirinae; Avipoxvirus","Viruses","Avipoxvirus"
"554","TRINITY_DN135756_c3_g1","TRINITY_DN135756_c3_g1_i12","TRINITY_DN135756_c3_g1::TRINITY_DN135756_c3_g1_i12::g.28755::m.28755","V162_FOWPN","Q:25-375,H:18-133",35.897,1.89e-11,"Putative ankyrin repeat protein FPV162","Viruses; Poxviridae; Chordopoxvirinae; Avipoxvirus","Viruses","Avipoxvirus"
"555","TRINITY_DN135756_c3_g1","TRINITY_DN135756_c3_g1_i15",NA,"Y045_METMA","Q:1-249,H:208-290",39.759,2.01e-12,"Putative ankyrin repeat protein MM_0045","Archaea; Euryarchaeota; Stenosarchaea group; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanosarcina","Archaea","Methanosarcina"
"556","TRINITY_DN135756_c3_g1","TRINITY_DN135756_c3_g1_i15",NA,"Y045_METMA","Q:7-249,H:146-224",38.272,2.17e-10,"Putative ankyrin repeat protein MM_0045","Archaea; Euryarchaeota; Stenosarchaea group; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanosarcina","Archaea","Methanosarcina"
"557","TRINITY_DN135756_c3_g1","TRINITY_DN135756_c3_g1_i15",NA,"Y045_METMA","Q:28-249,H:184-257",39.189,2.42e-09,"Putative ankyrin repeat protein MM_0045","Archaea; Euryarchaeota; Stenosarchaea group; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanosarcina","Archaea","Methanosarcina"
"558","TRINITY_DN135756_c3_g1","TRINITY_DN135756_c3_g1_i15",NA,"Y045_METMA","Q:10-249,H:244-323",33.75,1.02e-06,"Putative ankyrin repeat protein MM_0045","Archaea; Euryarchaeota; Stenosarchaea group; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanosarcina","Archaea","Methanosarcina"
"559","TRINITY_DN135756_c3_g1","TRINITY_DN135756_c3_g1_i15",NA,"Y045_METMA","Q:1-249,H:109-191",30.12,1.86e-06,"Putative ankyrin repeat protein MM_0045","Archaea; Euryarchaeota; Stenosarchaea group; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanosarcina","Archaea","Methanosarcina"
"560","TRINITY_DN135756_c3_g1","TRINITY_DN135756_c3_g1_i15",NA,"Y045_METMA","Q:1-234,H:274-351",33.333,2.33e-06,"Putative ankyrin repeat protein MM_0045","Archaea; Euryarchaeota; Stenosarchaea group; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanosarcina","Archaea","Methanosarcina"
"561","TRINITY_DN135756_c3_g1","TRINITY_DN135756_c3_g1_i16",NA,"Y1087_RICFE","Q:1-201,H:25-88",44.776,1.59e-11,"Putative ankyrin repeat protein RF_1087","Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Rickettsiaceae; Rickettsieae; Rickettsia; spotted fever group","Bacteria","spotted fever group"
"562","TRINITY_DN135772_c5_g1","TRINITY_DN135772_c5_g1_i10",NA,"IAP3_OSHVF","Q:302-108,H:23-87",43.077,4.96e-12,"Putative apoptosis inhibitor ORF99","Viruses; Herpesvirales; Malacoherpesviridae; Ostreavirus","Viruses","Ostreavirus"
"563","TRINITY_DN135772_c5_g1","TRINITY_DN135772_c5_g1_i2",NA,"IAP3_OSHVF","Q:519-334,H:26-87",45.161,3.51e-11,"Putative apoptosis inhibitor ORF99","Viruses; Herpesvirales; Malacoherpesviridae; Ostreavirus","Viruses","Ostreavirus"
"564","TRINITY_DN135772_c5_g1","TRINITY_DN135772_c5_g1_i5","TRINITY_DN135772_c5_g1::TRINITY_DN135772_c5_g1_i5::g.28827::m.28827","IAP3_OSHVF","Q:953-714,H:8-87",43.75,2.52e-16,"Putative apoptosis inhibitor ORF99","Viruses; Herpesvirales; Malacoherpesviridae; Ostreavirus","Viruses","Ostreavirus"
"565","TRINITY_DN135860_c8_g1","TRINITY_DN135860_c8_g1_i1","TRINITY_DN135860_c8_g1::TRINITY_DN135860_c8_g1_i1::g.32897::m.32897","ISAHY_LABAI","Q:84-827,H:1-258",31.939,4.42e-32,"Isatin hydrolase","Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Labrenzia","Bacteria","Labrenzia"
"566","TRINITY_DN135860_c8_g1","TRINITY_DN135860_c8_g1_i2","TRINITY_DN135860_c8_g1::TRINITY_DN135860_c8_g1_i2::g.32898::m.32898","ISAHY_LABAI","Q:2-613,H:52-258",31.604,2.12e-28,"Isatin hydrolase","Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Labrenzia","Bacteria","Labrenzia"
"567","TRINITY_DN135860_c8_g1","TRINITY_DN135860_c8_g1_i5","TRINITY_DN135860_c8_g1::TRINITY_DN135860_c8_g1_i5::g.32899::m.32899","ISAHY_LABAI","Q:4-411,H:124-258",32.857,4.53e-15,"Isatin hydrolase","Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Labrenzia","Bacteria","Labrenzia"
"568","TRINITY_DN135957_c0_g1","TRINITY_DN135957_c0_g1_i1","TRINITY_DN135957_c0_g1::TRINITY_DN135957_c0_g1_i1::g.25289::m.25289","RL34_CHLPD","Q:187-315,H:1-43",48.837,8.87e-06,"50S ribosomal protein L34","Bacteria; Chlorobi; Chlorobia; Chlorobiales; Chlorobiaceae; Chlorobium/Pelodictyon group; Chlorobium","Bacteria","Chlorobium"
"569","TRINITY_DN136143_c0_g1","TRINITY_DN136143_c0_g1_i5","TRINITY_DN136143_c0_g1::TRINITY_DN136143_c0_g1_i5::g.57066::m.57066","ISAHY_LABAI","Q:707-132,H:66-259",34.328,7.22e-24,"Isatin hydrolase","Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Labrenzia","Bacteria","Labrenzia"
"570","TRINITY_DN136536_c0_g1","TRINITY_DN136536_c0_g1_i1","TRINITY_DN136536_c0_g1::TRINITY_DN136536_c0_g1_i1::g.11587::m.11587","GUN4_THEFU","Q:190-2,H:21-82",50.794,5.91e-11,"Endoglucanase E-4","Bacteria; Actinobacteria; Streptosporangiales; Nocardiopsaceae; Thermobifida","Bacteria","Thermobifida"
"571","TRINITY_DN136538_c0_g2","TRINITY_DN136538_c0_g2_i1","TRINITY_DN136538_c0_g2::TRINITY_DN136538_c0_g2_i1::g.11571::m.11571","YR901_MIMIV","Q:748-308,H:146-278",35.374,9.83e-15,"Putative ankyrin repeat protein R901","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
"572","TRINITY_DN136538_c0_g2","TRINITY_DN136538_c0_g2_i1","TRINITY_DN136538_c0_g2::TRINITY_DN136538_c0_g2_i1::g.11571::m.11571","YR901_MIMIV","Q:748-308,H:206-338",31.973,3.35e-11,"Putative ankyrin repeat protein R901","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
"573","TRINITY_DN136565_c0_g1","TRINITY_DN136565_c0_g1_i2","TRINITY_DN136565_c0_g1::TRINITY_DN136565_c0_g1_i2::g.11667::m.11667","CHRR_SHIFL","Q:824-423,H:3-134",30.657,4.69e-09,"Quinone reductase","Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Shigella","Bacteria","Shigella"
"574","TRINITY_DN136572_c0_g1","TRINITY_DN136572_c0_g1_i3","TRINITY_DN136572_c0_g1::TRINITY_DN136572_c0_g1_i3::g.11613::m.11613","Y3240_PSEAE","Q:547-167,H:5-127",50.781,4.25e-33,"Putative quercetin 2,3-dioxygenase PA3240","Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas","Bacteria","Pseudomonas"
